,Year,Country,y_ratio,GDP,Agri_land_cap,Basic_water,Eating_disorder,Employed_%,CO2_agri
0,2015,Albania,1.712793733681462,11878.5,4062.5851921658495,93.4,0.14,15.41353747624998,0.3828663884867581
1,2015,Armenia,1.645367412140575,11321.3,5731.212393939072,99.0,0.13,12.953182622534701,0.3261764179638576
2,2015,Australia,1.7769070010449322,47569.3,145458.69804313782,99.0,1.11,1.3007417779790476,0.11584515639766861
3,2015,Austria,1.881869542886492,52873.9,3132.335876004921,99.0,0.62,2.1657588659640936,2.440802663282385
4,2015,Azerbaijan,1.6566684520621318,14852.6,4956.799730970625,92.4,0.15,17.64985673001071,0.7754832487735335
5,2015,Barbados,1.5477439664218258,15388.6,46543.08915735279,98.5,0.25,1.2967577551370884,0.09495481927710842
6,2015,Belarus,1.7162447257383966,18362.7,5309.540073631611,96.5,0.14,4.617866513888983,1.1580039505975777
7,2015,Belgium,1.9547790339157245,49456.4,1927.7226269366813,99.0,0.47,0.47440934924212413,4.644117647058824
8,2015,Belize,1.5218874360432064,7292.8,237561.1621218754,97.2,0.2,6.8778641605204385,0.007475916120454387
9,2015,Bosnia and Herzegovina,1.6950207468879668,12630.7,495.71902878727883,96.2,0.14,4.282166770378863,10.858823529411765
10,2015,Brazil,1.7221633085896075,15064.2,11514.460480997473,97.8,0.24,4.5534649870476,0.22483734585126797
11,2015,Bulgaria,1.4383490073145246,19988.2,15.278331617298903,99.0,0.16,2.887049099974319,438.8727272727273
12,2015,Cambodia,1.4946053378762068,3541.4,37358.01490003985,68.4,0.08,23.600395195418464,0.014705527291540914
13,2015,Canada,1.7779511180447218,47522.1,421.61367795656264,99.0,0.47,0.8186629970887122,37.72785064468915
14,2015,Chile,1.592098238120662,24329.6,8784.399396394616,99.0,0.38,4.189382190435762,0.5183655369021223
15,2015,Colombia,1.6363636363636365,14095.7,9417.775861231581,96.3,0.22,7.366478939227032,0.2054904712215025
16,2015,Costa Rica,1.5420660276890308,19141.7,3666.6078771732773,99.0,0.24,5.214751830983301,0.4166526019690577
17,2015,Cyprus,1.5702521873391662,34453.1,1091.1405554067358,99.0,0.43,1.2326580745520836,5.502052415535206
18,2015,Czechia,1.6059670781893005,36168.4,3295.7942307565327,99.0,0.2,1.3912043609375753,3.001287922152261
19,2015,Denmark,1.7120901639344261,52892.6,29410.963322871063,99.0,0.51,1.1829075033904963,0.21041181041181042
20,2015,Dominican Republic,1.4896963123644251,15328.4,2561.7411559886887,96.1,0.23,3.8872654504251494,0.8920235741765344
21,2015,Ecuador,1.4771830985915493,11896.4,1498.2708511004982,93.1,0.29,11.552920419180285,1.6780156442980652
22,2015,El Salvador,1.4648526077097506,8143.3,9152.39408068241,95.6,0.2,7.6364230818667345,0.11530488858179305
23,2015,Estonia,1.62782340862423,31038.8,202051.9565432249,99.0,0.18,1.897166490538496,0.059673019396835544
24,2015,Finland,1.7101077475628528,45072.6,1811.6708823439262,99.0,0.52,1.8711112019277782,4.443705941591138
25,2015,France,1.8242677824267783,43345.8,352.72106599647907,99.0,0.51,1.0994256979902128,14.51174452362101
26,2015,Georgia,1.4818516570226197,12605.1,71385.72330263557,95.8,0.13,18.898309717756163,0.03392987060908068
27,2015,Germany,1.8264208909370199,51159.3,295.6567303703543,99.0,0.46,0.685321810387065,32.90227864852571
28,2015,Ghana,1.6434195725534309,4786.0,4563.419478703951,80.2,0.11,11.169295898008432,0.1267944315574454
29,2015,Greece,1.7559462254395035,28260.4,5815.340472283697,99.0,0.48,4.368803845723399,1.2092434263590903
30,2015,Guatemala,1.4568047337278107,8125.7,2372.569016623673,92.1,0.19,12.239521179147111,0.41032157676348546
31,2015,Honduras,1.4824263038548753,5283.4,3705.7341984509,93.3,0.17,10.953412874754305,0.2902576251110453
32,2015,Hungary,1.6608247422680413,27531.6,5383.555304422973,99.0,0.19,2.1066739620113673,0.8855433130699089
33,2015,Iceland,1.8344507478081484,52142.9,1735117.5065180461,99.0,0.48,2.3504331737509725,0.006171029668411867
34,2015,Indonesia,1.5842696629213484,10149.6,171.45074358690624,88.5,0.11,15.069307821380123,12.448645598194132
35,2015,Ireland,1.959409594095941,71508.7,4023.712390540837,97.4,0.46,2.3526035912492853,2.066666666666667
36,2015,Israel,1.9735806632939854,37306.1,669.1737390104602,99.0,0.4,0.455323910671886,11.79528001498408
